id,country,year,continent,least_developed,life_expectancy,population,co2_emissions,health_expenditure,electric_power_consumption,forest_area,gdp_per_capita,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,obesity_among_adults,beer_consumption_per_capita,avg_years_of_schooling,secondary_enroll,annotations
233,Montenegro,2010,Europe,False,75.9902439,619428,4.16513287,7.201,5010.561319,61.48698885,13636.01508,37.5,1.814347747,0.13708767,96.164094,22.1,4.2,11.1,100.354599,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
234,Morocco,2005,Africa,False,71.746,30455563,1.430937324,4.76469755,612.2822511,12.52645082,4795.599121,15.08444452,3.257996782,17.98716115,69.35375676,17.6,0.23,3.9,50.3502388,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
235,Morocco,2006,Africa,False,72.403,30804689,1.460816566,4.94123936,634.4653684,12.56410038,5256.104004,19.77119157,3.109796334,16.72820248,70.85193792,18.2,0.22,4.0,53.07535172,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
236,Morocco,2007,Africa,False,73.009,31163670,1.487308731,5.42293549,688.1744529,12.60174994,5523.613281,21.5,3.046953664,15.49423167,72.33844751,18.8,0.22,4.0,56.10345078,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
237,Morocco,2008,Africa,False,73.546,31536807,1.542007758,5.30251694,717.2775222,12.63939951,5892.290527,33.1,3.183501428,14.28548964,73.81241348,19.5,0.24,4.1,58.19758987,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
238,Morocco,2009,Africa,False,74.003,31929087,1.526820983,5.8412447,733.5238472,12.67704907,6105.844238,41.3,3.288651846,13.1021306,75.27306806,20.2,0.23,4.2,60.96900177,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
239,Morocco,2010,Africa,False,74.382,32343384,1.600327236,5.86408854,745.7150278,12.71469863,6332.819824,52.0,3.390796101,11.94317177,76.72145338,20.9,0.2,4.2,63.2908287,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
240,Mozambique,2005,Africa,True,50.387,20493927,0.083439354,4.39079046,448.9077624,50.96781454,697.7704264,0.854357118,0.946231881,50.08528111,29.48194619,3.8,0.52321,2.9,13.44468975,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
241,Mozambique,2006,Africa,True,50.641,21080108,0.088234843,4.10098362,451.0116582,50.68603474,767.0915482,0.842954488,0.809467272,48.17064249,31.36986536,4.0,0.51365,2.9,15.72593021,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
242,Mozambique,2007,Africa,True,50.934,21673319,0.102891487,3.94103193,459.0109311,50.40425494,825.4891524,0.91,0.668953898,46.26076187,33.29522577,4.2,0.5519,3.0,18.40806961,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
243,Mozambique,2008,Africa,True,51.292,22276596,0.100553963,4.23261261,459.8280494,50.12247514,878.4360543,1.56,0.664921662,44.24309754,35.39980799,4.3,0.58994,3.1,20.57022095,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
244,Mozambique,2009,Africa,True,51.738,22894718,0.108758711,5.21038246,443.4250188,49.84069534,914.547011,2.68,0.705422608,42.22592202,37.55198351,4.5,0.5716,3.1,23.2437706,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
245,Mozambique,2010,Africa,True,52.31,23531567,0.113889571,5.44726419,443.7704802,49.55891554,959.0425795,4.17,0.891902273,40.21833826,39.73997963,4.7,0.63,3.2,25.22640991,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
246,Myanmar,2005,Asia,True,61.607,48949931,0.218999293,2.3303194,80.51150296,50.74469665,1618.413814,0.065238856,1.354601165,9.322021566,55.21016477,2.7,0.12987,3.5,44.33734894,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
247,Myanmar,2006,Asia,True,61.938,49301049,0.20222694,2.25168705,74.85199519,50.21170673,1876.893679,0.182048331,3.485,9.165497234,56.93442941,2.9,0.12323,3.7,46.31121063,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
248,Myanmar,2007,Asia,True,62.294,49621479,0.20938514,2.02357221,88.33483442,49.68345728,2154.57519,0.217128445,3.732,9.009417108,58.6842796,3.1,0.12402,3.8,46.23881912,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
249,Myanmar,2008,Asia,True,62.678,49929642,0.158222646,2.10873079,89.45722879,49.17485114,2424.024319,0.22,3.816,8.85378731,60.4595711,3.3,0.12985,3.9,48.5485611,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
250,Myanmar,2009,Asia,True,63.089,50250366,0.149053636,2.15950108,94.15248761,48.65101944,2676.324325,0.22,3.822,8.698715736,62.25989146,3.6,0.14183,4.0,47.93276978,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
251,Myanmar,2010,Asia,True,63.525,50600827,0.160669313,1.95585954,99.36246036,48.12938187,2960.565723,0.25,3.86,8.543995398,64.08560886,3.8,0.15,4.1,48.13747025,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
252,Nepal,2005,Asia,False,65.264,25744500,0.123909964,3.94221067,74.43152432,40.95845832,1663.370047,0.826551266,1.929161376,53.69334262,82.7398809,1.9,0.07594,2.8,48.14907837,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
253,Nepal,2006,Asia,False,65.773,26066687,0.100511426,3.5361805,77.06500418,41.08491106,1750.480683,1.141389164,1.749109863,50.65961634,83.27650407,2.1,0.07281,2.9,45.33156967,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
254,Nepal,2007,Asia,False,66.26,26382586,0.101961197,3.66484332,83.82346403,41.21136379,1836.859826,1.41,1.547393889,47.63919675,83.80680575,2.2,0.07643,3.0,44.99971008,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
255,Nepal,2008,Asia,False,66.727,26666581,0.112125361,3.80911303,87.63356253,41.33781653,1965.219302,1.73,1.599971653,44.6329031,84.33058674,2.4,0.08337,3.1,51.03944016,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
256,Nepal,2009,Asia,False,67.178,26883531,0.144326283,3.89314747,83.47526816,41.46426927,2050.786913,1.97,1.6454486,41.64111273,84.84775994,2.5,0.09427,3.2,51.79061127,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
257,Nepal,2010,Asia,False,67.611,27013207,0.171767827,4.35166264,96.93667101,41.59072201,2164.951653,7.93,1.563666433,38.66420083,85.35823515,2.6,0.1,3.3,57.63132095,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
258,Netherlands,2005,Europe,False,79.34634146,16319868,10.28991121,9.09671688,6882.970221,10.85574645,37625.56171,81.0,1.396485279,0.0,99.99999702,17.1,4.78699,11.6,118.3736115,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
259,Netherlands,2006,Europe,False,79.69756098,16346101,10.01462043,9.08058071,6912.372085,10.8971564,41013.78664,83.7,1.393389057,0.0,100.0000015,17.6,4.85632,11.8,118.6042786,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
260,Netherlands,2007,Europe,False,80.09756098,16381696,10.04474769,9.05291939,7025.834479,10.93856635,43939.14534,85.82,1.354716798,0.0,100.000003,18.2,4.71291,12.0,119.4765625,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
261,Netherlands,2008,Europe,False,80.25121951,16445593,10.04646055,9.27664948,7157.378577,10.9799763,46420.20168,87.42,1.305319238,0.0,99.99999853,18.8,4.78653,12.0,120.4420319,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
262,Netherlands,2009,Europe,False,80.54878049,16530388,9.708786357,9.99291134,7173.046299,11.03118885,44556.92115,89.63,1.397633322,0.0,99.99999853,19.4,4.42255,11.9,120.6061935,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
263,Netherlands,2010,Europe,False,80.70243902,16615394,10.29828126,10.15515518,6856.281897,11.07263564,45043.90423,90.72,1.325433715,0.0,100.0,19.9,4.36,12.0,122.0791092,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
264,New Zealand,2005,Oceania,False,79.85121951,4133900,8.280316298,8.27334881,9666.299694,37.40564354,25677.41908,62.72021237,1.277093389,0.0,100.0,25.3,4.09814,11.7,120.2476501,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
265,New Zealand,2006,Oceania,False,80.04878049,4184600,8.189552277,8.63841629,9673.673771,37.40476245,27755.52704,69.0,1.385521834,0.0,100.0000015,25.9,3.94688,11.7,118.4310608,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
266,New Zealand,2007,Oceania,False,80.15121951,4223800,7.876793517,8.32904434,9700.090809,37.40388136,29369.80819,69.76,1.272014268,0.0,100.0,26.5,3.94313,11.8,119.3534164,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
267,New Zealand,2008,Oceania,False,80.35121951,4259800,8.021502927,9.12382889,9640.607983,37.40300027,29827.14255,72.03,1.24607225,0.0,100.0000014,27.1,4.03074,11.8,117.0983582,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
268,New Zealand,2009,Oceania,False,80.70243902,4302600,7.244456858,9.62076378,9556.317198,37.40211918,30681.24454,79.7,1.353283402,0.0,100.0,27.7,3.78355,11.9,124.6602097,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
269,New Zealand,2010,Oceania,False,80.70243902,4350700,7.136782411,9.59277534,9403.848836,37.40123808,31222.45448,80.46,1.329636522,0.0,100.0,28.3,3.68,12.0,119.0647202,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
270,Niger,2005,Africa,True,53.411,13624474,0.055781969,5.67636585,33.52147515,0.999447383,896.7888016,0.221341351,0.973576679,78.4450149,40.55557252,2.8,0.04549,1.3,9.631489754,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
271,Niger,2006,Africa,True,54.18,14143969,0.053026134,5.80891418,36.69866448,0.989642378,943.3217179,0.294033977,0.9845367,77.77598644,41.19079367,3.0,0.05034,1.3,11.04808998,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
272,Niger,2007,Africa,True,54.968,14685404,0.055837755,5.38838816,34.85584563,0.979837373,962.4207003,0.39039062,0.989345,77.10694127,41.79385248,3.1,0.04869,1.4,10.59879017,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
273,Niger,2008,Africa,True,55.764,15250913,0.056390068,5.22303343,39.08642895,0.970032368,1017.531771,0.7,0.992537782,76.43858532,42.36417612,3.3,0.05228,1.4,10.91361046,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
274,Niger,2009,Africa,True,56.557,15843131,0.068168346,5.33016539,39.21076725,0.960227362,1005.121267,0.76,0.982009828,75.76950653,42.90290208,3.4,0.0511,1.4,11.43198967,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
275,Niger,2010,Africa,True,57.333,16464025,0.08321173,5.02160501,42.60521484,0.950422357,1062.806408,0.83,1.169691196,75.1004118,43.40945251,3.6,0.05,1.4,13.04246998,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
276,Nigeria,2005,Africa,False,48.252,138865014,0.710906213,4.46591902,123.6324865,26.43533494,3468.792027,3.549155718,0.397422937,24.57233598,51.35268075,4.4,0.54614,5.2,34.95774841,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
277,Nigeria,2006,Africa,False,48.812,142538305,0.622779937,4.25775146,129.3270312,26.25602951,3694.764195,5.545036083,0.348375434,24.18416347,53.0703045,4.7,0.60426,5.2,34.45698166,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
278,Nigeria,2007,Africa,False,49.373,146339971,0.554325672,3.90997314,111.7524163,26.07672409,3939.649153,6.77,0.370354831,23.79342858,54.79523439,4.9,0.64513,5.2,31.86770058,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
279,Nigeria,2008,Africa,False,49.913,150269622,0.578493505,3.6958158,138.9094166,25.89741867,4174.713581,8.0,0.489084135,23.40012045,56.52746381,5.2,0.64738,5.2,35.38618088,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
280,Nigeria,2009,Africa,False,50.422,154324939,0.498623213,3.58019733,127.2446137,25.71811324,4419.862184,9.3,0.505855628,23.00504171,58.26564123,5.5,0.65641,5.2,39.23279953,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
281,Nigeria,2010,Africa,False,50.896,158503203,0.568190395,3.29653287,120.6350712,25.53880782,4703.720405,11.5,0.539231118,22.60757159,60.0107879,5.8,0.71,5.2,44.2182312,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
282,Norway,2005,Europe,False,80.04146341,4623291,7.862364379,8.32839584,24214.10698,33.14907295,47797.52995,81.99,1.581467618,0.0,99.99999736,19.7,2.98,12.4,113.759491,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
283,Norway,2006,Europe,False,80.34390244,4660677,7.981673212,7.91272211,25083.21453,33.14606126,54160.4818,82.55,1.450243805,0.0,100.0,20.2,3.01,12.5,113.9446487,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
284,Norway,2007,Europe,False,80.39512195,4709153,8.016303569,8.05085373,24099.93226,33.14304958,55930.53347,86.93,1.465381485,0.0,99.99999741,20.6,3.02,12.6,113.580162,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
285,Norway,2008,Europe,False,80.59268293,4768212,7.73245798,7.96075296,24855.00046,33.14003789,61716.59971,90.57,1.378241641,0.0,99.99999744,21.1,3.06,12.7,112.574913,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
286,Norway,2009,Europe,False,80.79512195,4828726,7.751527071,9.07431507,24866.13431,33.13702621,55364.21942,92.08,1.604295031,0.0,99.99999747,21.6,2.96,12.7,111.3135605,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
287,Norway,2010,Europe,False,80.99756098,4889252,8.469598181,8.90553188,23859.70958,33.13401452,57919.65195,93.39,1.515698179,0.0,100.0000025,22.0,2.91,12.7,112.6066284,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
288,Pakistan,2005,Asia,False,63.951,160304007,0.758995364,2.70793724,412.990296,5.581277242,3780.600005,6.332329098,3.897019393,30.37402719,87.95133784,4.4,0.00163,4.5,25.63673973,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
289,Pakistan,2006,Asia,False,64.176,164022626,0.80769342,3.00717139,444.5865162,5.527114467,4033.583711,6.5,3.645255204,28.78047367,88.10896463,4.7,0.00168,4.4,30.86035919,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
290,Pakistan,2007,Asia,False,64.42,167808106,0.871590759,3.13822842,466.2283605,5.472951692,4244.829829,6.8,3.5119861,27.19422341,88.26504152,4.9,0.00139,4.4,32.90158081,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
291,Pakistan,2008,Asia,False,64.685,171648984,0.828201836,2.92312193,459.5606365,5.418788917,4301.397167,7.0,3.459371004,25.61568447,88.4194668,5.2,0.00184,4.4,33.03702927,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
292,Pakistan,2009,Asia,False,64.969,175525610,0.826887879,2.61331201,422.0648344,5.364626142,4353.232665,7.5,3.265223993,24.04485241,88.5722364,5.4,0.00189,4.5,32.85655975,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
